Order,Timestamp,AngleHeading,AnglePitch,AngleRoll,PosLat, PosLon,PosAlt,VelNorth,VelEast,VelDown,Speed2D
333,2021-09-08-18h09m09s351485us,66.79,0.21,-1.18,30.4978606,114.5205141,43.953,1.21,2.76,0.06,3.02
334,2021-09-08-18h09m09s452215us,67.03,0.23,-1.21,30.4978622,114.5205184,43.942,1.21,2.79,0.06,3.04
335,2021-09-08-18h09m09s552946us,67.17,0.23,-1.22,30.4978633,114.5205213,43.934,1.22,2.8,0.07,3.06
336,2021-09-08-18h09m09s653675us,67.22,0.23,-1.23,30.4978638,114.5205228,43.93,1.22,2.81,0.07,3.06
337,2021-09-08-18h09m09s754407us,67.32,0.24,-1.21,30.4978649,114.5205257,43.923,1.22,2.82,0.07,3.08
338,2021-09-08-18h09m09s855137us,67.41,0.26,-1.19,30.4978661,114.5205289,43.915,1.22,2.84,0.06,3.09
339,2021-09-08-18h09m09s955897us,67.5,0.28,-1.21,30.4978673,114.5205322,43.909,1.23,2.85,0.06,3.1
340,2021-09-08-18h09m10s056598us,67.57,0.32,-1.21,30.4978687,114.520536,43.9,1.23,2.87,0.07,3.12
341,2021-09-08-18h09m10s157329us,67.63,0.31,-1.21,30.4978703,114.5205402,43.891,1.24,2.88,0.06,3.14
342,2021-09-08-18h09m10s258060us,67.64,0.31,-1.21,30.4978704,114.5205405,43.89,1.24,2.89,0.06,3.14
343,2021-09-08-18h09m10s358791us,67.67,0.29,-1.21,30.4978716,114.5205438,43.884,1.25,2.9,0.06,3.15
344,2021-09-08-18h09m10s459522us,67.69,0.29,-1.2,30.4978727,114.5205468,43.878,1.25,2.91,0.07,3.16
345,2021-09-08-18h09m10s560252us,67.72,0.32,-1.17,30.4978738,114.5205499,43.871,1.25,2.92,0.07,3.18
346,2021-09-08-18h09m10s660982us,67.75,0.35,-1.2,30.4978752,114.5205535,43.864,1.26,2.92,0.05,3.18
347,2021-09-08-18h09m10s761713us,67.77,0.36,-1.27,30.497877,114.5205584,43.856,1.27,2.94,0.06,3.2
348,2021-09-08-18h09m10s862443us,67.77,0.36,-1.28,30.4978772,114.520559,43.855,1.26,2.94,0.06,3.2
349,2021-09-08-18h09m10s963175us,67.79,0.35,-1.31,30.4978786,114.5205627,43.848,1.26,2.94,0.06,3.2
351,2021-09-08-18h09m11s164635us,67.84,0.47,-1.28,30.4978813,114.5205703,43.833,1.26,2.95,0.06,3.21
352,2021-09-08-18h09m11s265367us,67.89,0.48,-1.3,30.4978827,114.520574,43.826,1.25,2.95,0.06,3.21
353,2021-09-08-18h09m11s366096us,67.9,0.48,-1.3,30.4978828,114.5205743,43.826,1.25,2.95,0.06,3.21
354,2021-09-08-18h09m11s466827us,67.99,0.45,-1.33,30.4978842,114.5205783,43.818,1.25,2.95,0.06,3.2
355,2021-09-08-18h09m11s567558us,68.05,0.41,-1.35,30.4978855,114.5205817,43.812,1.24,2.95,0.06,3.2
356,2021-09-08-18h09m11s668288us,68.14,0.37,-1.36,30.4978869,114.5205857,43.804,1.23,2.95,0.07,3.2
357,2021-09-08-18h09m11s769019us,68.24,0.35,-1.36,30.4978883,114.5205897,43.795,1.22,2.95,0.06,3.19
358,2021-09-08-18h09m11s869750us,68.24,0.35,-1.36,30.4978884,114.52059,43.795,1.22,2.95,0.06,3.19
359,2021-09-08-18h09m11s970481us,68.31,0.29,-1.39,30.4978895,114.5205931,43.789,1.22,2.94,0.05,3.18
361,2021-09-08-18h09m12s171943us,68.46,0.28,-1.5,30.4978917,114.5205991,43.779,1.21,2.92,0.05,3.16
362,2021-09-08-18h09m12s272672us,68.55,0.39,-1.51,30.4978937,114.5206049,43.769,1.19,2.91,0.05,3.14
363,2021-09-08-18h09m12s373404us,68.56,0.4,-1.5,30.4978938,114.5206052,43.768,1.19,2.91,0.05,3.14
364,2021-09-08-18h09m12s474133us,68.6,0.49,-1.42,30.4978949,114.5206082,43.763,1.18,2.9,0.05,3.13
365,2021-09-08-18h09m12s574865us,68.65,0.61,-1.29,30.4978966,114.520613,43.754,1.18,2.9,0.07,3.13
366,2021-09-08-18h09m12s675596us,68.66,0.62,-1.29,30.4978982,114.5206176,43.744,1.21,2.9,0.08,3.15
367,2021-09-08-18h09m12s776326us,68.66,0.61,-1.3,30.4978982,114.5206176,43.743,1.21,2.9,0.08,3.15
368,2021-09-08-18h09m12s877056us,68.67,0.55,-1.5,30.4978992,114.5206206,43.736,1.22,2.91,0.07,3.15
369,2021-09-08-18h09m12s977788us,68.69,0.45,-1.64,30.4979006,114.5206242,43.729,1.21,2.92,0.05,3.16
370,2021-09-08-18h09m13s078518us,68.7,0.4,-1.61,30.4979019,114.5206282,43.723,1.19,2.93,0.04,3.16
372,2021-09-08-18h09m13s279980us,68.75,0.35,-1.48,30.4979035,114.5206328,43.717,1.19,2.93,0.04,3.17
373,2021-09-08-18h09m13s380710us,68.75,0.27,-1.41,30.4979046,114.5206358,43.713,1.19,2.94,0.05,3.17
374,2021-09-08-18h09m13s481441us,68.76,0.22,-1.36,30.4979058,114.5206392,43.707,1.2,2.94,0.06,3.17
375,2021-09-08-18h09m13s582171us,68.81,0.24,-1.41,30.4979074,114.5206438,43.696,1.21,2.95,0.09,3.19
376,2021-09-08-18h09m13s682901us,68.82,0.28,-1.45,30.497908,114.5206456,43.69,1.21,2.96,0.09,3.19
377,2021-09-08-18h09m13s783655us,68.84,0.34,-1.51,30.4979092,114.520649,43.68,1.21,2.96,0.08,3.2
378,2021-09-08-18h09m13s884363us,68.85,0.36,-1.52,30.49791,114.5206512,43.675,1.21,2.97,0.06,3.21
379,2021-09-08-18h09m13s985094us,68.85,0.34,-1.48,30.4979112,114.5206546,43.67,1.2,2.98,0.05,3.21
380,2021-09-08-18h09m14s085336us,68.86,0.31,-1.41,30.4979125,114.5206584,43.665,1.21,2.98,0.06,3.22
381,2021-09-08-18h09m14s186066us,68.87,0.31,-1.39,30.4979137,114.5206618,43.66,1.22,2.99,0.07,3.23
382,2021-09-08-18h09m14s286185us,68.88,0.33,-1.41,30.4979143,114.5206637,43.657,1.22,2.99,0.07,3.23
383,2021-09-08-18h09m14s386938us,68.9,0.34,-1.44,30.4979155,114.5206671,43.651,1.22,3.0,0.07,3.24
384,2021-09-08-18h09m14s487672us,68.92,0.36,-1.47,30.4979168,114.5206709,43.645,1.22,3.01,0.07,3.25
385,2021-09-08-18h09m14s588376us,68.94,0.38,-1.45,30.4979176,114.5206731,43.64,1.21,3.02,0.07,3.25
386,2021-09-08-18h09m14s689109us,69.01,0.38,-1.43,30.4979192,114.5206778,43.632,1.21,3.03,0.06,3.26
387,2021-09-08-18h09m14s789838us,69.09,0.38,-1.4,30.4979205,114.5206816,43.626,1.21,3.03,0.05,3.26
388,2021-09-08-18h09m14s890569us,69.17,0.4,-1.42,30.4979218,114.5206854,43.621,1.21,3.04,0.06,3.27
389,2021-09-08-18h09m14s991299us,69.19,0.41,-1.43,30.497922,114.5206861,43.619,1.21,3.04,0.06,3.27
390,2021-09-08-18h09m15s092030us,69.28,0.42,-1.43,30.4979231,114.5206892,43.614,1.2,3.05,0.06,3.28
391,2021-09-08-18h09m15s192761us,69.4,0.42,-1.46,30.4979247,114.520694,43.605,1.2,3.06,0.06,3.28
392,2021-09-08-18h09m15s293492us,69.44,0.4,-1.45,30.4979252,114.5206956,43.602,1.2,3.06,0.06,3.28
393,2021-09-08-18h09m15s394223us,69.48,0.39,-1.4,30.4979263,114.5206988,43.595,1.19,3.06,0.06,3.28
394,2021-09-08-18h09m15s494954us,69.48,0.39,-1.38,30.4979274,114.520702,43.589,1.2,3.06,0.06,3.28
395,2021-09-08-18h09m15s595683us,69.48,0.4,-1.36,30.4979284,114.5207052,43.582,1.21,3.05,0.06,3.29
396,2021-09-08-18h09m15s696415us,69.44,0.4,-1.41,30.49793,114.5207096,43.575,1.22,3.05,0.05,3.29
397,2021-09-08-18h09m15s797145us,69.4,0.39,-1.42,30.4979314,114.5207137,43.567,1.22,3.05,0.06,3.29
398,2021-09-08-18h09m15s897875us,69.36,0.37,-1.42,30.4979323,114.5207166,43.561,1.22,3.05,0.06,3.29
399,2021-09-08-18h09m15s998642us,69.34,0.37,-1.4,30.4979331,114.5207188,43.557,1.22,3.05,0.06,3.29
402,2021-09-08-18h09m16s200067us,69.25,0.42,-1.41,30.497935,114.5207245,43.544,1.23,3.05,0.07,3.29
403,2021-09-08-18h09m16s401528us,69.16,0.42,-1.44,30.4979373,114.5207312,43.53,1.24,3.06,0.06,3.3
404,2021-09-08-18h09m16s502287us,69.09,0.43,-1.42,30.4979386,114.520735,43.523,1.23,3.06,0.05,3.3
405,2021-09-08-18h09m16s602991us,69.03,0.42,-1.36,30.49794,114.5207388,43.517,1.24,3.07,0.06,3.31
406,2021-09-08-18h09m16s703720us,68.95,0.46,-1.35,30.4979415,114.5207433,43.508,1.26,3.08,0.06,3.32
410,2021-09-08-18h09m17s106642us,68.79,0.45,-1.35,30.4979454,114.5207546,43.487,1.28,3.11,0.07,3.36
413,2021-09-08-18h09m17s408834us,68.62,0.36,-1.4,30.4979489,114.5207643,43.47,1.29,3.13,0.06,3.39
414,2021-09-08-18h09m17s509565us,68.6,0.38,-1.39,30.4979497,114.5207666,43.467,1.29,3.14,0.06,3.39
415,2021-09-08-18h09m17s610296us,68.58,0.4,-1.35,30.4979508,114.5207699,43.461,1.3,3.15,0.06,3.4
416,2021-09-08-18h09m17s711026us,68.57,0.38,-1.34,30.497952,114.5207732,43.456,1.3,3.15,0.06,3.41
417,2021-09-08-18h09m17s811757us,68.56,0.37,-1.35,30.4979533,114.5207768,43.449,1.31,3.16,0.07,3.42
418,2021-09-08-18h09m17s911996us,68.56,0.39,-1.38,30.4979543,114.5207798,43.443,1.31,3.17,0.07,3.43
419,2021-09-08-18h09m18s012728us,68.59,0.43,-1.4,30.4979559,114.5207844,43.433,1.31,3.19,0.07,3.45
420,2021-09-08-18h09m18s113617us,68.64,0.47,-1.41,30.4979572,114.5207881,43.426,1.3,3.2,0.06,3.46
421,2021-09-08-18h09m18s214348us,68.69,0.46,-1.4,30.4979587,114.5207924,43.419,1.3,3.21,0.05,3.47
422,2021-09-08-18h09m18s315079us,68.71,0.45,-1.41,30.497959,114.5207931,43.418,1.3,3.22,0.05,3.47
423,2021-09-08-18h09m18s415809us,68.82,0.44,-1.42,30.4979601,114.5207965,43.412,1.3,3.22,0.06,3.48
424,2021-09-08-18h09m18s516540us,68.92,0.46,-1.42,30.4979613,114.5207999,43.405,1.29,3.24,0.07,3.49
425,2021-09-08-18h09m18s617491us,69.03,0.46,-1.45,30.4979625,114.5208036,43.396,1.28,3.25,0.07,3.5
426,2021-09-08-18h09m18s718195us,69.15,0.45,-1.48,30.4979636,114.5208066,43.39,1.28,3.26,0.06,3.51
427,2021-09-08-18h09m18s818924us,69.45,0.44,-1.5,30.4979655,114.5208124,43.378,1.25,3.29,0.06,3.52
428,2021-09-08-18h09m18s919656us,69.53,0.43,-1.5,30.497966,114.5208138,43.375,1.25,3.29,0.05,3.52
429,2021-09-08-18h09m19s020387us,69.81,0.42,-1.55,30.4979671,114.5208172,43.369,1.23,3.3,0.05,3.53
430,2021-09-08-18h09m19s121116us,70.16,0.42,-1.62,30.4979682,114.5208207,43.363,1.2,3.32,0.06,3.53
431,2021-09-08-18h09m19s221847us,70.68,0.44,-1.67,30.4979695,114.5208248,43.355,1.15,3.34,0.06,3.54
432,2021-09-08-18h09m19s322578us,71.24,0.46,-1.69,30.4979706,114.5208287,43.347,1.11,3.37,0.07,3.54
433,2021-09-08-18h09m19s423307us,71.87,0.51,-1.71,30.4979717,114.5208326,43.338,1.06,3.39,0.06,3.55
434,2021-09-08-18h09m19s524039us,72.58,0.54,-1.71,30.4979727,114.5208365,43.331,1.01,3.41,0.06,3.55
435,2021-09-08-18h09m19s624769us,72.99,0.55,-1.73,30.4979732,114.5208386,43.327,0.98,3.42,0.06,3.56
436,2021-09-08-18h09m19s725523us,73.64,0.57,-1.75,30.497974,114.5208418,43.322,0.95,3.43,0.05,3.56
437,2021-09-08-18h09m19s826230us,74.35,0.58,-1.77,30.4979749,114.5208454,43.316,0.9,3.45,0.05,3.57
438,2021-09-08-18h09m19s926961us,75.05,0.57,-1.78,30.4979757,114.520849,43.311,0.86,3.47,0.05,3.57
439,2021-09-08-18h09m20s027691us,75.83,0.58,-1.77,30.4979765,114.520853,43.305,0.81,3.48,0.05,3.58
440,2021-09-08-18h09m20s128423us,76.62,0.63,-1.74,30.4979773,114.520857,43.3,0.76,3.5,0.05,3.58
441,2021-09-08-18h09m20s229154us,77.4,0.66,-1.73,30.497978,114.5208611,43.295,0.72,3.51,0.05,3.58
442,2021-09-08-18h09m20s329883us,78.1,0.68,-1.75,30.4979786,114.5208647,43.291,0.69,3.52,0.05,3.59
443,2021-09-08-18h09m20s430615us,78.82,0.72,-1.75,30.4979794,114.5208692,43.286,0.64,3.54,0.04,3.59
444,2021-09-08-18h09m20s531344us,79.59,0.76,-1.75,30.49798,114.5208736,43.28,0.6,3.55,0.05,3.6
445,2021-09-08-18h09m20s632076us,80.4,0.8,-1.74,30.4979807,114.5208781,43.276,0.56,3.56,0.04,3.6
446,2021-09-08-18h09m20s732808us,80.52,0.8,-1.73,30.4979808,114.5208788,43.275,0.55,3.56,0.04,3.6
447,2021-09-08-18h09m20s833564us,81.1,0.83,-1.69,30.4979812,114.5208826,43.272,0.51,3.57,0.04,3.61
448,2021-09-08-18h09m20s933828us,81.73,0.84,-1.63,30.4979817,114.5208867,43.268,0.49,3.58,0.04,3.61
449,2021-09-08-18h09m21s034557us,82.35,0.84,-1.54,30.4979822,114.5208912,43.264,0.45,3.59,0.04,3.62
450,2021-09-08-18h09m21s135289us,82.83,0.82,-1.45,30.4979827,114.5208953,43.259,0.44,3.6,0.04,3.62
451,2021-09-08-18h09m21s236018us,83.27,0.78,-1.36,30.4979831,114.5208998,43.254,0.43,3.6,0.05,3.63
452,2021-09-08-18h09m21s336751us,83.61,0.75,-1.24,30.4979835,114.5209044,43.249,0.42,3.61,0.05,3.64
453,2021-09-08-18h09m21s437503us,83.65,0.74,-1.23,30.4979836,114.5209051,43.248,0.42,3.61,0.05,3.64
454,2021-09-08-18h09m21s538235us,83.83,0.68,-1.16,30.497984,114.5209089,43.244,0.43,3.62,0.05,3.64
455,2021-09-08-18h09m21s638941us,83.95,0.58,-1.07,30.4979844,114.5209131,43.239,0.43,3.63,0.05,3.65
456,2021-09-08-18h09m21s739672us,83.97,0.49,-0.89,30.4979848,114.5209176,43.232,0.43,3.64,0.06,3.66
457,2021-09-08-18h09m21s840404us,83.96,0.43,-0.69,30.4979852,114.5209218,43.225,0.44,3.65,0.06,3.67
458,2021-09-08-18h09m21s941133us,83.92,0.43,-0.56,30.4979857,114.5209264,43.217,0.46,3.65,0.06,3.68
459,2021-09-08-18h09m22s041864us,83.85,0.43,-0.49,30.4979861,114.5209302,43.21,0.46,3.66,0.06,3.69
460,2021-09-08-18h09m22s142595us,83.82,0.42,-0.46,30.4979863,114.5209322,43.207,0.47,3.67,0.06,3.7
461,2021-09-08-18h09m22s243326us,83.76,0.41,-0.39,30.4979867,114.520936,43.2,0.48,3.67,0.06,3.71
462,2021-09-08-18h09m22s344056us,83.66,0.4,-0.25,30.4979872,114.5209406,43.191,0.47,3.69,0.07,3.72
464,2021-09-08-18h09m22s545517us,83.3,0.43,0.24,30.4979881,114.5209495,43.171,0.51,3.71,0.08,3.74
465,2021-09-08-18h09m22s646248us,83.0,0.38,0.45,30.4979887,114.5209545,43.16,0.56,3.71,0.07,3.75
466,2021-09-08-18h09m22s746978us,82.95,0.37,0.48,30.4979888,114.5209553,43.159,0.56,3.71,0.07,3.76
467,2021-09-08-18h09m22s847710us,82.58,0.31,0.59,30.4979894,114.5209596,43.15,0.61,3.71,0.06,3.76
468,2021-09-08-18h09m22s948440us,82.01,0.27,0.71,30.4979901,114.5209642,43.141,0.67,3.71,0.07,3.77
469,2021-09-08-18h09m23s049171us,81.3,0.26,0.83,30.4979908,114.5209689,43.13,0.73,3.71,0.08,3.78
471,2021-09-08-18h09m23s250631us,79.68,0.25,0.97,30.4979924,114.5209778,43.11,0.86,3.71,0.08,3.8
472,2021-09-08-18h09m23s351393us,79.47,0.25,0.97,30.4979926,114.520979,43.108,0.87,3.7,0.08,3.81
473,2021-09-08-18h09m23s452093us,78.77,0.23,1.01,30.4979934,114.5209828,43.099,0.92,3.7,0.07,3.82
474,2021-09-08-18h09m23s552823us,78.06,0.22,1.08,30.4979942,114.5209867,43.092,0.96,3.71,0.07,3.83
475,2021-09-08-18h09m23s653555us,77.27,0.21,1.14,30.4979953,114.5209913,43.083,1.02,3.7,0.08,3.84
476,2021-09-08-18h09m23s754284us,76.38,0.21,1.18,30.4979964,114.520996,43.072,1.07,3.7,0.08,3.85
483,2021-09-08-18h09m24s459399us,72.9,0.29,1.2,30.4980038,114.5210234,43.016,1.26,3.72,0.08,3.92
484,2021-09-08-18h09m24s560129us,72.63,0.3,1.21,30.4980048,114.5210269,43.009,1.27,3.72,0.07,3.93
486,2021-09-08-18h09m24s761592us,72.22,0.35,1.24,30.4980069,114.5210339,42.997,1.29,3.73,0.08,3.95
487,2021-09-08-18h09m24s862323us,72.02,0.37,1.27,30.4980079,114.5210374,42.991,1.3,3.74,0.08,3.96
488,2021-09-08-18h09m24s963052us,71.82,0.38,1.33,30.4980093,114.521042,42.982,1.31,3.74,0.08,3.96
489,2021-09-08-18h09m25s063783us,71.61,0.39,1.34,30.4980106,114.5210463,42.974,1.34,3.74,0.08,3.98
490,2021-09-08-18h09m25s164514us,71.41,0.38,1.3,30.498012,114.521051,42.966,1.35,3.75,0.07,3.99
491,2021-09-08-18h09m25s265244us,71.29,0.37,1.29,30.4980128,114.5210533,42.962,1.36,3.75,0.07,3.99
492,2021-09-08-18h09m25s365975us,71.12,0.34,1.3,30.4980139,114.5210569,42.956,1.36,3.75,0.07,3.99
493,2021-09-08-18h09m25s466705us,70.95,0.33,1.32,30.4980151,114.5210608,42.95,1.38,3.75,0.07,4.0
494,2021-09-08-18h09m25s567437us,70.8,0.33,1.37,30.4980163,114.5210647,42.943,1.38,3.76,0.07,4.0
495,2021-09-08-18h09m25s668167us,70.65,0.34,1.39,30.4980176,114.5210686,42.936,1.39,3.75,0.07,4.0
496,2021-09-08-18h09m25s768898us,70.51,0.36,1.34,30.4980189,114.5210729,42.929,1.41,3.75,0.07,4.01
497,2021-09-08-18h09m25s869629us,70.37,0.37,1.31,30.4980206,114.521078,42.92,1.41,3.76,0.07,4.01
498,2021-09-08-18h09m25s970359us,70.29,0.36,1.3,30.4980216,114.5210811,42.914,1.41,3.76,0.08,4.02
500,2021-09-08-18h09m26s171844us,70.13,0.35,1.4,30.4980242,114.5210893,42.899,1.42,3.77,0.07,4.03
501,2021-09-08-18h09m26s272551us,70.07,0.35,1.4,30.4980253,114.5210925,42.893,1.43,3.77,0.07,4.03
502,2021-09-08-18h09m26s373282us,69.99,0.33,1.37,30.4980266,114.5210964,42.886,1.44,3.77,0.07,4.03
503,2021-09-08-18h09m26s474012us,69.91,0.3,1.31,30.498028,114.5211007,42.879,1.45,3.77,0.07,4.04
504,2021-09-08-18h09m26s574742us,69.8,0.27,1.32,30.4980294,114.521105,42.871,1.44,3.78,0.08,4.04
505,2021-09-08-18h09m26s675474us,69.72,0.3,1.38,30.4980308,114.5211094,42.861,1.45,3.78,0.08,4.05
506,2021-09-08-18h09m26s776204us,69.68,0.32,1.41,30.4980321,114.5211133,42.853,1.46,3.78,0.07,4.05
507,2021-09-08-18h09m26s876936us,69.62,0.33,1.35,30.4980341,114.5211192,42.843,1.47,3.78,0.07,4.06
508,2021-09-08-18h09m26s977666us,69.61,0.33,1.34,30.4980344,114.52112,42.841,1.47,3.78,0.07,4.06
509,2021-09-08-18h09m27s078397us,69.56,0.31,1.31,30.4980357,114.521124,42.834,1.46,3.78,0.08,4.06
510,2021-09-08-18h09m27s179127us,69.52,0.3,1.29,30.4980371,114.5211283,42.826,1.46,3.77,0.09,4.05
511,2021-09-08-18h09m27s279857us,69.48,0.29,1.32,30.4980384,114.5211322,42.817,1.45,3.75,0.08,4.02
512,2021-09-08-18h09m27s380589us,69.43,0.27,1.35,30.49804,114.5211369,42.809,1.44,3.71,0.07,3.98
513,2021-09-08-18h09m27s481319us,69.41,0.24,1.32,30.4980416,114.5211415,42.801,1.44,3.68,0.07,3.95
514,2021-09-08-18h09m27s582073us,69.39,0.21,1.28,30.4980429,114.5211453,42.794,1.42,3.64,0.07,3.91
515,2021-09-08-18h09m27s682781us,69.36,0.19,1.27,30.4980443,114.5211494,42.786,1.4,3.6,0.07,3.86
516,2021-09-08-18h09m27s783510us,69.33,0.2,1.32,30.4980458,114.5211539,42.777,1.37,3.54,0.08,3.8
517,2021-09-08-18h09m27s884242us,69.33,0.21,1.32,30.4980461,114.521155,42.775,1.37,3.52,0.08,3.78
518,2021-09-08-18h09m27s985000us,69.34,0.22,1.33,30.4980474,114.5211586,42.767,1.35,3.46,0.07,3.72
519,2021-09-08-18h09m28s085703us,69.33,0.21,1.31,30.4980487,114.5211625,42.759,1.33,3.4,0.06,3.65
520,2021-09-08-18h09m28s186432us,69.31,0.21,1.31,30.49805,114.5211664,42.751,1.3,3.33,0.07,3.58
521,2021-09-08-18h09m28s287164us,69.3,0.23,1.28,30.4980513,114.5211702,42.743,1.28,3.27,0.08,3.51
522,2021-09-08-18h09m28s387894us,69.28,0.23,1.31,30.4980526,114.5211739,42.734,1.25,3.21,0.07,3.45
523,2021-09-08-18h09m28s488624us,69.26,0.23,1.34,30.4980538,114.5211775,42.726,1.22,3.15,0.06,3.38
524,2021-09-08-18h09m28s589355us,69.26,0.21,1.34,30.4980546,114.5211798,42.722,1.22,3.11,0.06,3.34
525,2021-09-08-18h09m28s690085us,69.26,0.21,1.31,30.4980556,114.5211827,42.716,1.21,3.07,0.06,3.3
526,2021-09-08-18h09m28s790818us,69.25,0.19,1.31,30.4980567,114.5211859,42.711,1.18,3.01,0.06,3.23
527,2021-09-08-18h09m28s891547us,69.22,0.16,1.3,30.4980577,114.521189,42.705,1.15,2.96,0.06,3.18
528,2021-09-08-18h09m28s992277us,69.21,0.16,1.3,30.4980589,114.5211923,42.699,1.14,2.9,0.06,3.12
529,2021-09-08-18h09m29s093031us,69.19,0.18,1.28,30.49806,114.5211956,42.692,1.12,2.85,0.06,3.06
530,2021-09-08-18h09m29s193739us,69.18,0.2,1.27,30.4980613,114.5211994,42.685,1.1,2.79,0.06,3.0
531,2021-09-08-18h09m29s294469us,69.17,0.2,1.27,30.4980625,114.5212028,42.679,1.08,2.73,0.05,2.93
532,2021-09-08-18h09m29s395223us,69.17,0.19,1.27,30.4980628,114.5212037,42.678,1.07,2.72,0.05,2.92
533,2021-09-08-18h09m29s495930us,69.16,0.19,1.23,30.4980638,114.5212065,42.674,1.05,2.67,0.06,2.87
534,2021-09-08-18h09m29s596662us,69.15,0.2,1.25,30.4980649,114.5212095,42.668,1.03,2.62,0.05,2.81
535,2021-09-08-18h09m29s697413us,69.13,0.27,1.25,30.498066,114.5212127,42.662,1.03,2.61,0.06,2.8
536,2021-09-08-18h09m29s798124us,69.09,0.33,1.35,30.4980672,114.5212162,42.653,1.04,2.62,0.06,2.82
537,2021-09-08-18h09m29s898853us,68.94,0.35,1.48,30.4980682,114.5212192,42.646,1.07,2.63,0.05,2.84
538,2021-09-08-18h09m29s999584us,68.85,0.35,1.54,30.4980686,114.5212203,42.644,1.09,2.63,0.05,2.84
539,2021-09-08-18h09m30s100315us,68.54,0.33,1.59,30.4980695,114.521223,42.638,1.13,2.62,0.05,2.85
540,2021-09-08-18h09m30s201047us,68.01,0.32,1.63,30.4980706,114.5212257,42.633,1.19,2.6,0.05,2.86
541,2021-09-08-18h09m30s301777us,67.4,0.33,1.6,30.4980716,114.5212284,42.628,1.24,2.59,0.05,2.87
542,2021-09-08-18h09m30s402508us,66.54,0.34,1.53,30.498073,114.5212316,42.621,1.3,2.57,0.05,2.88
543,2021-09-08-18h09m30s503238us,65.69,0.37,1.49,30.4980742,114.5212345,42.614,1.34,2.56,0.05,2.89
544,2021-09-08-18h09m30s603968us,64.8,0.39,1.51,30.4980756,114.5212374,42.609,1.38,2.54,0.05,2.9
545,2021-09-08-18h09m30s704699us,63.8,0.43,1.57,30.498077,114.5212403,42.604,1.44,2.52,0.05,2.9
546,2021-09-08-18h09m30s805430us,62.64,0.47,1.62,30.4980786,114.5212434,42.598,1.51,2.49,0.05,2.91
547,2021-09-08-18h09m30s906161us,62.35,0.47,1.61,30.498079,114.5212442,42.597,1.53,2.48,0.06,2.92
548,2021-09-08-18h09m31s006890us,61.38,0.47,1.54,30.4980804,114.5212468,42.591,1.58,2.46,0.05,2.92
549,2021-09-08-18h09m31s107622us,60.42,0.45,1.51,30.4980819,114.5212493,42.586,1.62,2.45,0.05,2.93
550,2021-09-08-18h09m31s208351us,59.33,0.45,1.52,30.4980835,114.5212521,42.58,1.66,2.43,0.04,2.94
551,2021-09-08-18h09m31s309083us,58.25,0.46,1.52,30.4980853,114.5212551,42.575,1.72,2.4,0.05,2.95
552,2021-09-08-18h09m31s409814us,57.01,0.43,1.39,30.4980872,114.5212581,42.569,1.78,2.36,0.04,2.96
553,2021-09-08-18h09m31s510545us,55.98,0.35,1.21,30.4980892,114.5212611,42.562,1.83,2.34,0.05,2.97
554,2021-09-08-18h09m31s611276us,54.83,0.27,0.96,30.4980914,114.5212642,42.556,1.87,2.33,0.06,2.99
555,2021-09-08-18h09m31s712004us,54.57,0.27,0.94,30.4980917,114.5212647,42.554,1.88,2.33,0.06,2.99
556,2021-09-08-18h09m31s812736us,53.74,0.26,0.9,30.4980934,114.5212671,42.548,1.9,2.32,0.06,3.0
557,2021-09-08-18h09m31s913467us,53.03,0.24,0.86,30.498095,114.5212693,42.543,1.94,2.31,0.06,3.02
564,2021-09-08-18h09m32s618604us,49.58,0.14,-0.31,30.4981078,114.521286,42.496,2.07,2.34,0.08,3.12
565,2021-09-08-18h09m32s719311us,49.49,0.06,-0.43,30.4981099,114.5212887,42.488,2.07,2.36,0.08,3.14
566,2021-09-08-18h09m32s820042us,49.49,-0.01,-0.57,30.4981122,114.5212917,42.479,2.08,2.39,0.08,3.17
567,2021-09-08-18h09m32s920772us,49.6,-0.07,-0.65,30.498114,114.5212942,42.472,2.07,2.42,0.08,3.18
568,2021-09-08-18h09m33s021503us,49.72,-0.11,-0.68,30.4981155,114.5212962,42.466,2.06,2.45,0.08,3.2
569,2021-09-08-18h09m33s122234us,50.01,-0.14,-0.73,30.498118,114.5212995,42.456,2.06,2.48,0.08,3.22
570,2021-09-08-18h09m33s222966us,50.3,-0.16,-0.81,30.4981198,114.5213021,42.448,2.06,2.5,0.08,3.24
571,2021-09-08-18h09m33s323695us,50.55,-0.16,-0.88,30.4981211,114.5213039,42.443,2.05,2.52,0.08,3.25
572,2021-09-08-18h09m33s424426us,50.96,-0.17,-1.02,30.498123,114.5213066,42.434,2.03,2.56,0.09,3.26
573,2021-09-08-18h09m33s525156us,51.53,-0.15,-1.15,30.4981252,114.5213098,42.423,2.0,2.61,0.1,3.29
574,2021-09-08-18h09m33s625888us,52.03,-0.14,-1.22,30.4981268,114.5213122,42.414,1.97,2.65,0.09,3.3
575,2021-09-08-18h09m33s726619us,52.94,-0.12,-1.26,30.4981293,114.5213161,42.403,1.92,2.7,0.09,3.32
576,2021-09-08-18h09m33s827349us,53.81,-0.08,-1.27,30.498131,114.5213189,42.393,1.87,2.76,0.08,3.33
577,2021-09-08-18h09m33s928107us,54.65,-0.03,-1.22,30.4981327,114.5213218,42.384,1.84,2.8,0.09,3.35
